suite,policy,depth,precision,stream_seed,stream_sha256,cap,lines,pieces_locked,terminal_reason,wall_seconds,protocol_sha256,model_closure,source,quality_key,git_commit
bag50k,random_legal,1,0,20074,afb4c91f0b6a620a381d74e4ce8a15a3f094984bf0821397a4341cff33f3b658,50000,0,27,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,56110e002987e19ffa11207cba37d8b0d861793dbf87f1a7441cb9ac4bde1ce5,
bag50k,random_legal,1,0,20075,b8374d9871e393be1297b23c499d2068e29cf6c01a28b0b9369a7ea471474d49,50000,0,26,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,49c302176d6cd126f9f4e10aae4b376a58e26216c5b6987cf764d57fd444afc1,
bag50k,random_legal,1,0,20076,edc49c3643135650facdb943351412484a694c65d453104780b7c70a02b14d44,50000,0,26,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,238db4e9ef0636c35a9594586e2b9cde99e7b5f37670ec0180278a4fc21a1c83,
bag50k,random_legal,1,0,20077,0cb189edc742688ee684141dcbdd6bd29b28ce1fc9f1a05aa02c5e0e287eec27,50000,0,24,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c21c9831048a3bfb353991912239177566279c8a8893c4904df24203b13e7b3e,
bag50k,random_legal,1,0,20078,4d9ac8c3890f5d9d906431405c9edaabc86b5f0ef28af67db710ff8ca9117131,50000,0,28,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c6bf9a6a302f613483a1d87e7feef869e705746357cf29a94f085fb1691ef85f,
bag50k,random_legal,1,0,20079,04dd3a2256f89f4a357cf495069b183f2ccfda9298824dc0585bf45752a21c23,50000,1,24,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,89a33a3f97b25f279f6116a0833be9bf6f636c602c9aaa487df91a29b6364086,
bag50k,random_legal,1,0,20080,1dee8e56942ba5c311f1ca281fa1b3aa4ab8ad7b6026cf4ab4dddd37c7980623,50000,1,25,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,7adc7302aa498362b43413497592e1cd1c8b33b037dcd1304e784bb3a1fd0d79,
bag50k,random_legal,1,0,20081,47e7152fca605445b896fb592991dd622bc0e6ea528002cda7cb38bd76206d14,50000,0,27,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,52f18d85734e5eea063728ada51e4cb0427f7cd875fd8cc5bd24ed02d4efe0f8,
bag50k,random_legal,1,0,20082,a45f9eeccc29005807cd8f0a6111ed701a86bf8cbf6b4b0e1bfd2a0e989ce7cc,50000,0,30,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,6a09bbd4c017d4dab537d12289805158cd456b71ea4991f0c7fe90f3923248c2,
bag50k,random_legal,1,0,20083,37906a4efec945a8950ad6c18b455be6d5855fe2e3b1be018b84be28319b4a50,50000,0,27,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,725a930f2bfe6b42217f9168936d0aabf2d53c6bd8f7ea0dd092cf8334b91507,
bag50k,random_legal,1,0,20084,c05367b70e5460a462b972b89a2cf400ce97d16b77758e4876c6912078dfc4b5,50000,0,26,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,4f2e1bb0677db8ecc231a5deb899c01920296a54eff51b520e5d735996bf5023,
bag50k,random_legal,1,0,20085,47f25256ae04d347366d825b0a4f49b13b46f188b6f712f5ebbb3a22d249ba9f,50000,0,23,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,fdc3a9ee6bfabbce74b6eb0ec6fc8b3c5b3482759c3274721e78ce2f66e638e6,
bag50k,random_legal,1,0,20086,f3265eec5df3cbe8289208e91e79eadda8c06b26b93726ebd0806bac1aa4c410,50000,0,27,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d30628334a01b282949616487a5e2f6cb1ce60fb06f3876e3ae305500a1c96b6,
bag50k,random_legal,1,0,20087,ad4da02353496ddf46ba783e90554968d6f74ca50f51337d0455f1745f4420ac,50000,0,25,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,5266c81376b9e3dd416c2b902f995848c0ccdcaea9176c86a9b105a80008e29d,
bag50k,random_legal,1,0,20088,4e0158645407f7f66734616c141d3e374f5ff01236abf5a844f7a4c975bd5213,50000,0,20,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,fbf2f1244305a473ccaf36551f7313e4cf89fd7143968396f8445a64cfe6d7af,
bag50k,random_legal,1,0,20089,70b7efe034f7657dbbca4cd5050fb3ddff18ad1f3dc3fae765c4df379da319ed,50000,0,30,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,eed85355d5d3cff85becde0954c0b46b2db74036f1359a624d62bf0e137f40a8,
bag50k,random_legal,1,0,20090,ffecc55ee889c01fc71e06f820ef8690bb2b0bda33dec227ad3592d976f7b0ce,50000,0,27,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,bac512cab8412171d5a6b1788a3a175b79358083a83ac198216c0be750f12159,
bag50k,random_legal,1,0,20091,ea7142fdef5cc7424b746f86c373e9e669d5301b44bee526e272e3792b3fb251,50000,0,21,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,e400843cc26bdc8699fbdeb692aefa89f5fe6895773c1a1bee21c9029eb3fa42,
bag50k,random_legal,1,0,20092,97d712e101e46d26286dba4949be755c5094887e3b66da60c2e12994fefd04de,50000,0,28,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,49b10323dba5ee2637d13253056945aad4bd624c8c947c03d129d8b2d376f129,
bag50k,random_legal,1,0,20093,44044dc663fa99928d89f91b248d5d572e50cf47ea85cc666b0b53bef760d912,50000,0,24,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,307ae35acefb759031c50c60297afda4097496b7e8eb3bfbb7a682ca8e4c644a,
bag50k,random_legal,1,0,20094,35898ea72f259752818ff801b2351d3c9b59efa4e147252c19f66bbfb238930d,50000,0,26,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d09018aa7190f088b8332ad03076a333348b51b25b7f94224d9ac1663aaaec7c,
bag50k,random_legal,1,0,20095,ae29c386acd7468d8da8f4455988f9c9b25a45b58f83747714dbffb9f5bf1b56,50000,0,27,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3044ab73e70db4b38be003b2ee8dddf5a79653f49443ce2081d0201f6df71994,
bag50k,random_legal,1,0,20096,27c2219e0708f69f49efd2e8d871d040575a6cd373b918c95259c92672cb0d95,50000,1,25,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,7df4f8fa6c92a4a50b565019578f962b049b79a2edc1a00a5e0b1274257822a8,
bag50k,random_legal,1,0,20097,2f9bc41827419e7c859334bb6140ef7ac4aebe82950bcc4c2ad52a29e4ac0e26,50000,0,24,top_out,0.003,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,193bc815a6289c954a428e65ad7f0cc99a76a76684d53efdb8e3725381e8cdbb,
bag50k,random_legal,1,0,20098,347175e868ee0837c8374676a02d15f83ace74d0d4bc5d8d3d60406c60e2bf43,50000,0,27,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d8bc5536951c8c9534788d3ea6e2b68b9eec0f35d86158e37aae73637dd219f1,
bag50k,random_legal,1,0,20099,3bea2f65534b3a435117b491956b6c9084ba979c13fe5a0fe9a1caaf5fa0343d,50000,0,27,top_out,0.004,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,81ef2f658b3eed11a5b61be03eb4b990f0b12a0dcfa35c57efd020bd78e43d86,
pilot,heuristic,1,0,10000,06ed0a8335c2502ed7ba9a073329cea9770dfb8f908237bae7265ed1567621d0,10000,3995,10000,cap_reached,1.307,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,29d71062d12a14c99a8f3b6973d0fe0ce195b25c67e19c0610f8a1c215b40184,
pilot,heuristic,1,0,10001,26924a12a6dbb17532e9cdca6c28505940bedfb47a8318bf1bcdbcf3ddb9bdea,10000,3998,10000,cap_reached,1.317,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3629136406a06497792ad1ca9d8aa66b91e00c9bab28107bd24c74b3cdd595a3,
pilot,heuristic,1,0,10002,0c8f8ef4f0b2d7eaaa415e7b7424b631586e0c1c2474e665ee48dd5a470db793,10000,2316,5833,top_out,0.767,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,8c294880e41784e64a1af1bd8b5d89ca8138e571c296fe866a985f35ba7bc601,
pilot,heuristic,1,0,10003,b866cddd14ef7a6af94ffe2fa91a8aff3f1979fa633f770dd35d2918e2cec20b,10000,2876,7234,top_out,0.974,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,84f3bc6f187512f9a73d07617a745cc0e25d1a48d8847ba9b595efbfe2c8cb44,
pilot,heuristic,1,0,10004,672f993cd08e5ae9886dd785d7938778022d052b000044293d2105e3cec30a76,10000,369,964,top_out,0.131,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b3b173dcbe4f8f0e5a48da01b304cf2ef6b010d269c92582ac0ab67112233fcd,
pilot,heuristic,1,0,10005,5e72721988363eccc85605a83a0833952009569565d88e66f924ac5e158289c6,10000,3997,10000,cap_reached,1.339,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,46a5a8e43c013b1b107b7d0a814137b08f44da3745b42c24141e9c70666bf9b9,
pilot,heuristic,1,0,10006,aa3e7c06987dbfc267ef63d4171c29e326fae529d31627f35d20d956b5ab0334,10000,3556,8933,top_out,1.23,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,18f0862fc88d0b755f210be426d73cd5a7a1b15e20bf0733dd7a35f2286c9429,
pilot,heuristic,1,0,10007,5638e05d930dc08f3db97674e88b7375c253931cf8a879a0f817fbd3358d6646,10000,3349,8415,top_out,1.205,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b1939c1519cc2c6fd7ab9b02bc4de2d0ac1fa041a0f2b57910b6911358a99cbb,
pilot,heuristic,1,0,10008,1dace9f116db9bdcedaaf91ec50eda100281d4c6d91f79ef2c075e30ac7d2055,10000,3998,10000,cap_reached,1.339,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,df43ae7105c9b8160fba3c224a1e8927a96460abf4fcf07ec93863ef2b1d63a2,
pilot,heuristic,1,0,10009,422cbf7971bae3e3955aeeb6deb290820a167b42030c0ab78b2f74c59006afca,10000,3164,7953,top_out,1.046,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c1ab4d6dc5568850707d271a7c8f179a826af91d2bda8cd9c15af1dbd50e346a,
pilot,heuristic,1,0,10010,9c68182fb9cc7aae420035c47da0f68f9e3049709b9c4a10703318efc78694a7,10000,829,2115,top_out,0.273,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,8f8baacfdc6e8021c7c8c1d02b25c3e01104ca4507a9ef5e06cbb5c781e2a8e0,
pilot,heuristic,1,0,10011,13667fb31e53ec57bdedd21989c004580a0c214115a10f0966968395e3497d9b,10000,3989,10000,cap_reached,1.357,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,016cf554a3f793508ca2b6370466aa18736e3a0c524cdbc6bd783ba8d3806652,
pilot,heuristic,1,0,10012,e8ac57208a2e63a0c04547c3432926df3b3d621c3bc5f882a5c0dc8483fb8c94,10000,1372,3472,top_out,0.478,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3b22b0ba4123575cbea836e5f7cfcbaed6eedfc8bd5321a60aef820da01e77e0,
pilot,heuristic,1,0,10013,a46a8bdacdb71d7956db4d0f1c41e18b1fcedbb02b7ff59c504ef3401ed0b6a6,10000,3294,8278,top_out,1.098,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,6a9a4aa53ec5d3af81b7e12e6e1c03adbc67676b538571b15e336dc55d16b50a,
pilot,heuristic,1,0,10014,f4567d3484cfc6aa2a018489c63d7f246c789f32033b29b82626217c2adcf65f,10000,425,1105,top_out,0.145,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,c0f7602ccda5f800195f354344e6e881a0dcea7f6327d035fe9bdd686e89ef16,
pilot,heuristic,1,0,10015,ee66b819b1d8b674164fcc83718b7eeee7e5f673ff81ad68f9958779b8261e81,10000,3999,10000,cap_reached,1.262,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,b320eb246301877f285e23581e692d1a2fea6d20f5c53f925fec69b969ea77f8,
pilot,heuristic,1,0,10016,476fead0fc61df995f972cf01e9be03f4fd56229b76e5b5ee51d733f3ba9ba86,10000,3003,7551,top_out,0.969,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,41c9a51bfb31940ff1ebbb012cac43f6628bc44fd31b2cd4bfaed71f3c7bd193,
pilot,heuristic,1,0,10017,7b39471278ec0b132fb6c7fab6b599339ebf7c3fc66b6958bc165bbd5b5a0b92,10000,3382,8497,top_out,1.106,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,1eb7dfc0f7f1e157a67476949cb587bb6761e7f6334c20860dcc26bdb41056cd,
pilot,heuristic,1,0,10018,64ed5c06c4e0a8b6085baa7a9dce7c664a2be54349be28231856e180aa6c5bc0,10000,3998,10000,cap_reached,1.24,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,40e7f4f59c8b55a959601ff64701e9b24dc97a3611f1c09a2e354d201508d497,
pilot,heuristic,1,0,10019,cee6774528d041679a5861bfb65d3de28c80fa9406682993f2394c0756c87101,10000,3997,10000,cap_reached,1.27,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,792b713c8c2db99fcf518ca287ac72fccbcdbe21a0c960cc09a504cad95febbf,
pilot,heuristic,1,1,10000,06ed0a8335c2502ed7ba9a073329cea9770dfb8f908237bae7265ed1567621d0,10000,3998,10000,cap_reached,1.265,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,753ef2aeb8d5fc966a8062c3745f1c2faa25b8c11d9837466a18573c19a9cadf,
pilot,heuristic,1,1,10001,26924a12a6dbb17532e9cdca6c28505940bedfb47a8318bf1bcdbcf3ddb9bdea,10000,3998,10000,cap_reached,1.263,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,60c34db551c9f242e127ad2ff8a956d8df07c5a1fb692287e05ffe53774508e0,
pilot,heuristic,1,1,10002,0c8f8ef4f0b2d7eaaa415e7b7424b631586e0c1c2474e665ee48dd5a470db793,10000,3995,10000,cap_reached,1.267,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,a223cd54c74a428e9fa91a3aaf7ccef145f90e1e72a7f4dea0c63807669ef4db,
pilot,heuristic,1,1,10003,b866cddd14ef7a6af94ffe2fa91a8aff3f1979fa633f770dd35d2918e2cec20b,10000,3998,10000,cap_reached,1.264,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,42e1054932b37594d812add88f1073cdfb8bd08db91e49810bec82228ef7dc9f,
pilot,heuristic,1,1,10004,672f993cd08e5ae9886dd785d7938778022d052b000044293d2105e3cec30a76,10000,3995,10000,cap_reached,1.235,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,6bed556a292216099ed445571adb48970743cf4b4e733a977d8fa6dbd321fc5e,
pilot,heuristic,1,1,10005,5e72721988363eccc85605a83a0833952009569565d88e66f924ac5e158289c6,10000,3993,10000,cap_reached,1.289,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,63363271158c7984b07e80be235f717f2287becf077c78b7bfd17d7dfd1744b7,
pilot,heuristic,1,1,10006,aa3e7c06987dbfc267ef63d4171c29e326fae529d31627f35d20d956b5ab0334,10000,1130,2867,top_out,0.377,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,adaeb63fdadda792955d8c4897837179403501f8287b303a1497540f530ede53,
pilot,heuristic,1,1,10007,5638e05d930dc08f3db97674e88b7375c253931cf8a879a0f817fbd3358d6646,10000,3998,10000,cap_reached,1.336,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,d45f878093f25a761eb705acbf21bb420fd262b7ca41c68055f393307aea9a61,
pilot,heuristic,1,1,10008,1dace9f116db9bdcedaaf91ec50eda100281d4c6d91f79ef2c075e30ac7d2055,10000,1734,4378,top_out,0.598,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,55781738e076e8fc2f754bd78f23c7d784f24da8ec8203b01722ccb10a8f567d,
pilot,heuristic,1,1,10009,422cbf7971bae3e3955aeeb6deb290820a167b42030c0ab78b2f74c59006afca,10000,637,1635,top_out,0.207,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,9bafe3e88feaec61307e10569507bad4462a58a59e47c5f2154a015162f807af,
pilot,heuristic,1,1,10010,9c68182fb9cc7aae420035c47da0f68f9e3049709b9c4a10703318efc78694a7,10000,2354,5928,top_out,0.78,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,a7601d4e07e323180d8370445525bb51541c271335f2bc508c96362f23cfb4ce,
pilot,heuristic,1,1,10011,13667fb31e53ec57bdedd21989c004580a0c214115a10f0966968395e3497d9b,10000,407,1061,top_out,0.137,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,5e1ab829b1549f79be4a11049f16e8e66d510d79b8b2c2a934ce4d7c4f3983bb,
pilot,heuristic,1,1,10012,e8ac57208a2e63a0c04547c3432926df3b3d621c3bc5f882a5c0dc8483fb8c94,10000,3546,8908,top_out,1.144,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,3c9356f29a0e54c96a31f0acc4f76f644bd4fde24e9d87921fddb1eb3a469668,
pilot,heuristic,1,1,10013,a46a8bdacdb71d7956db4d0f1c41e18b1fcedbb02b7ff59c504ef3401ed0b6a6,10000,3998,10000,cap_reached,1.279,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,ebd5db922026590fde9c56b770b7ea6116cebbf2a64b1bcd53776c563412ffdd,
pilot,heuristic,1,1,10014,f4567d3484cfc6aa2a018489c63d7f246c789f32033b29b82626217c2adcf65f,10000,3996,10000,cap_reached,1.319,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,624c4be13663129035a4935f8e6254118d8e60e16b662179e23207e42bf92902,
pilot,heuristic,1,1,10015,ee66b819b1d8b674164fcc83718b7eeee7e5f673ff81ad68f9958779b8261e81,10000,3999,10000,cap_reached,1.353,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,ebe502c49513d7f2c4e829eb56a4dc8b650e7dffbe4ef9bd9f3ad91fdb4f67d8,
pilot,heuristic,1,1,10016,476fead0fc61df995f972cf01e9be03f4fd56229b76e5b5ee51d733f3ba9ba86,10000,3997,10000,cap_reached,1.318,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,034843f28fcee43efc6e7e72ba0b11cd60964620c61fa2d7d401619e01fa271d,
pilot,heuristic,1,1,10017,7b39471278ec0b132fb6c7fab6b599339ebf7c3fc66b6958bc165bbd5b5a0b92,10000,3995,10000,cap_reached,1.28,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,07f4ff86874dc01431073563ecfb5731d9ea84bcb05f3b317ffa280fe9d84382,
pilot,heuristic,1,1,10018,64ed5c06c4e0a8b6085baa7a9dce7c664a2be54349be28231856e180aa6c5bc0,10000,3998,10000,cap_reached,1.262,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,80d936106ea12321d7f6ce9ca412a73614383b0eb5bf89e4783bbd4739eef164,
pilot,heuristic,1,1,10019,cee6774528d041679a5861bfb65d3de28c80fa9406682993f2394c0756c87101,10000,3992,10000,cap_reached,1.261,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,442235ef37f9986c1413e91baad1cbdff94317fcbfa53b8bd9da6933b702608d,
pilot,heuristic,1,5,10000,06ed0a8335c2502ed7ba9a073329cea9770dfb8f908237bae7265ed1567621d0,10000,3397,8535,top_out,1.082,12e05937e613e64fc618b7b3a6f2d329cbe0cef37485fdf356cde609b39415b4,,ea02300144a03bd2605ebbdab5fd629cf41f2231f6b4a535757a3fe695f9be81,a711975840b87d1f7d1fee81e77e9d85c82184b41fb5e423a70ade53db369e90,
